Complex_ID,Hexagon_ID,Lon,Lat
124-2,124,114.500086929999,30.5642563826
124-3,124,114.498544683,30.5638142685
124-4,124,114.503985764999,30.5610464554
124-5,124,114.506570433999,30.5597497716
125-1,125,114.260003858,30.5696747928
125-2,125,114.261572853,30.5663835305
125-3,125,114.240491203,30.5660755130999
125-4,125,114.247501772,30.5536577226
125-5,125,114.253019866,30.5519325417999
125-6,125,114.256482524,30.5510616028999
126-1,126,114.029026521,30.5702449865999
126-2,126,114.034035274,30.5670861708
126-3,126,114.021357891999,30.5648629597999
127-1,127,114.483569375,30.5646888331
127-2,127,114.484389481999,30.5645942348999
127-3,127,114.484018036999,30.5626862300999
127-4,127,114.48950412,30.5619212141
127-5,127,114.489511864999,30.5615465877999
128-1,128,114.220240097,30.5674169652
128-10,128,114.240076207,30.556603482
128-11,128,114.224954724,30.5556775784999
128-12,128,114.224453161,30.5548077949999
128-13,128,114.222940175999,30.5533988707999
128-14,128,114.223895149,30.5524578562999
128-15,128,114.224237532,30.5524478913
128-16,128,114.23197267,30.5501574709
128-2,128,114.23770682,30.5662275106
128-3,128,114.221493557,30.5661423096999
128-4,128,114.235718223999,30.563999761
128-5,128,114.232967806999,30.5611322721999
128-6,128,114.226427459,30.5595540577
128-7,128,114.230637881999,30.5578777833
128-8,128,114.231011355999,30.5578279058
128-9,128,114.227663949,30.5570196611999
129-1,129,114.207234326,30.5661957077999
129-10,129,114.209409772,30.5562669294
129-11,129,114.206886480999,30.5562246667999
129-12,129,114.218060674,30.5557599212
129-13,129,114.205194086999,30.5552978704
129-14,129,114.197059854,30.5537799336
129-15,129,114.206140282999,30.5515151996999
129-16,129,114.203206492999,30.5487774714999
129-2,129,114.212642141,30.5648287753999
129-3,129,114.199463610999,30.5647571368999
129-4,129,114.215969779999,30.5639461980999
129-5,129,114.214052398,30.5632281502
129-6,129,114.193124230999,30.5628853101
129-7,129,114.199993473,30.5598323705999
129-8,129,114.199682744,30.5596979357
129-9,129,114.206489609,30.5592309781999
130-1,130,114.192149337999,30.5528261352
130-2,130,114.187119381,30.5506503460999
130-3,130,114.189250548999,30.5494484534999
130-4,130,114.188127305999,30.5487512057
130-5,130,114.18869381,30.5484007608
131-1,131,114.139455441999,30.5529707823999
132-1,132,114.115975868,30.5552191746999
132-2,132,114.118395430999,30.5518223203999
132-3,132,114.110212019,30.5499569573
132-4,132,114.118883726,30.5483320339
133-1,133,114.33513956,30.5620412182999
133-2,133,114.336704118,30.5618584302999
133-3,133,114.342467135999,30.5524485744
134-1,134,114.314979467,30.5572558874999
134-2,134,114.322554949999,30.5547250858
134-3,134,114.317370539999,30.5511602678
134-4,134,114.315128229999,30.5509789769
134-5,134,114.319445205999,30.5383898193
135-1,135,114.086738385999,30.5582943767999
135-2,135,114.089870493,30.5578313182
136-1,136,114.290237583,30.5434377837
136-2,136,114.287876252,30.5429042839999
136-3,136,114.295525624999,30.5410574958
137-1,137,114.511307509999,30.5496985622
137-2,137,114.510667518999,30.5455631457999
137-3,137,114.519851267999,30.5431272505
137-4,137,114.519852388,30.5416887543999
138-1,138,114.255617530999,30.5489582328999
138-2,138,114.258109152,30.5471844256999
138-3,138,114.264866377999,30.5471596593999
138-4,138,114.271852162,30.5465103919
138-5,138,114.261743742999,30.5464286700999
138-6,138,114.270598843,30.5458424045999
138-7,138,114.262637024,30.5443613808
138-8,138,114.262689878,30.5379908158
138-9,138,114.264704836999,30.5375579469
139-1,139,114.495412168,30.5544916811999
139-2,139,114.499354306,30.5512787778999
139-3,139,114.501952771,30.5465596704
139-4,139,114.502748569999,30.5396628274999
140-1,140,114.241103316999,30.5522646489
140-10,140,114.250241220999,30.5372954312
140-11,140,114.240165400999,30.5348647595
140-12,140,114.245082863999,30.5341897722
140-2,140,114.247663897999,30.5517787588
140-3,140,114.245061565,30.5448317594999
140-4,140,114.25170927,30.5445935211
140-5,140,114.256682306,30.543750545
140-6,140,114.244189801,30.5434290789
140-7,140,114.253581744,30.5431434887
140-8,140,114.248088205,30.5410385232
140-9,140,114.244307324,30.53880843
141-1,141,114.221085282,30.5518869228
141-10,141,114.216548752999,30.5343578768
141-11,141,114.218676798,30.5335404960999
141-12,141,114.226938244999,30.5329880641
141-13,141,114.227057278999,30.5326444104
141-2,141,114.222332704999,30.5480362073999
141-3,141,114.220480855999,30.5478374596999
141-4,141,114.217647678,30.5368217053
141-5,141,114.211743425999,30.5367412370999
141-6,141,114.216053767999,30.5367401132
141-7,141,114.214026028999,30.5355582782
141-8,141,114.214566671,30.5350524663
141-9,141,114.219714448,30.5350479572
142-1,142,114.190451257,30.5442833361
142-10,142,114.200204310999,30.5338710921
142-11,142,114.200529093,30.5337536263999
142-12,142,114.202635318,30.5335593512999
142-13,142,114.20287059,30.533389262
142-2,142,114.185753767999,30.5429722828
142-3,142,114.203789388999,30.5414280098999
142-4,142,114.186570787999,30.5404277553
142-5,142,114.198601366999,30.5376085084
142-6,142,114.201499734999,30.5364546228
142-7,142,114.210043932999,30.5364445903
142-8,142,114.202973710999,30.5346530216
142-9,142,114.205253881,30.534461382
143-1,143,114.183646585999,30.5422531631
143-10,143,114.178694218,30.5361136048
143-11,143,114.180250744999,30.5349446857999
143-12,143,114.179486518999,30.5346461865
143-13,143,114.173144058,30.5345140622
143-2,143,114.179889712999,30.5420034606999
143-3,143,114.185007791999,30.5418822769999
143-4,143,114.186136628,30.5405532009
143-5,143,114.182177487999,30.5405327279
143-6,143,114.174105756,30.5389951756999
143-7,143,114.17575064,30.5377259290999
143-8,143,114.181885109999,30.5374676895
143-9,143,114.177566936,30.5368034143
144-1,144,114.350048595999,30.5330270840999
144-2,144,114.36354004,30.5310174148999
144-3,144,114.349217999,30.5265359248
145-1,145,114.329999419999,30.5420724364
145-10,145,114.327848725999,30.5251553913999
145-11,145,114.331938597999,30.5251178565
145-12,145,114.334977234999,30.5245346461999
145-2,145,114.323674382999,30.5385368582999
145-3,145,114.321824117999,30.5356797333
145-4,145,114.323850547,30.5333618878
145-5,145,114.321994208999,30.5314426935999
145-6,145,114.334071225,30.5299376223999
145-7,145,114.328838902,30.5274488853
145-8,145,114.325828462,30.5273972735
145-9,145,114.333164112999,30.5270362655
146-1,146,114.109309675999,30.5400978651
147-1,147,114.309453413,30.5362027856
147-2,147,114.317144389,30.5243792489999
148-1,148,114.079629613999,30.5321405812
149-1,149,114.291948454999,30.5363180593999
149-2,149,114.285078088999,30.5252186646999
149-3,149,114.290088768999,30.5222826574
150-1,150,114.504827990999,30.5348323726999
151-1,151,114.258625852999,30.5374547808999
151-2,151,114.264085432,30.5340182923999
151-3,151,114.254575306,30.527379216
151-4,151,114.252300851,30.5248940568
151-5,151,114.255440426,30.5230422025999
151-6,151,114.254838579999,30.5227959405999
151-7,151,114.253990616999,30.5216363609
151-8,151,114.251892112999,30.5197478127999
152-1,152,114.231273099,30.5307461205
152-10,152,114.243437158999,30.5232188969
152-11,152,114.247094145999,30.5191819038
152-12,152,114.229673900999,30.5188751013999
152-13,152,114.231757642999,30.5176613964999
152-14,152,114.243389277,30.5173597167
152-15,152,114.232062076999,30.5172778889999
152-16,152,114.243903345,30.5172327344
152-2,152,114.231252588,30.5300086716999
152-3,152,114.226982168999,30.5287111897
152-4,152,114.236223336999,30.5286034995
152-5,152,114.236105043999,30.5282843349
152-6,152,114.228739023,30.5279734147
152-7,152,114.247188379999,30.5276167297
152-8,152,114.237984644999,30.5248085111
152-9,152,114.248698403,30.5240604614
153-1,153,114.211889385999,30.5290757918
153-10,153,114.219039344999,30.5220004504
153-11,153,114.221143009,30.5209798071
153-12,153,114.208103342,30.5200637314
153-13,153,114.219986195,30.5192003472
153-14,153,114.209234515,30.5172426825999
153-15,153,114.212743093,30.5167375812
153-16,153,114.217147479999,30.5156407324
153-17,153,114.212321349999,30.5156394151999
153-18,153,114.211034237,30.515614532
153-19,153,114.219266273,30.5149829751999
153-2,153,114.215763936,30.528395404
153-20,153,114.216706959999,30.5129343147999
153-21,153,114.217147417999,30.5129284733
153-3,153,114.213852242,30.5269105863
153-4,153,114.222215386,30.5260591255
153-5,153,114.213812247,30.5256393386
153-6,153,114.215642568999,30.5243453186
153-7,153,114.219417930999,30.5230156693999
153-8,153,114.213466011999,30.5228685553
153-9,153,114.223059735999,30.5225060359999
154-1,154,114.197784979999,30.5292236658
154-10,154,114.184411835,30.5157570862999
154-11,154,114.183097215,30.5145021682
154-2,154,114.193758004,30.5247922856
154-3,154,114.198028022,30.523681864
154-4,154,114.196728523999,30.5213806717999
154-5,154,114.197894492,30.5211661607
154-6,154,114.194697102,30.5200816623999
154-7,154,114.195271568999,30.5198636563999
154-8,154,114.198780853,30.5183211035
154-9,154,114.185395989,30.5158665899
155-1,155,114.419183535,30.5141582548
155-2,155,114.422364959,30.5124694629999
156-1,156,114.171989631,30.51881444
156-2,156,114.171637447999,30.5168102686999
157-1,157,114.395232945,30.5169309999
158-1,158,114.141070083,30.5232218188
158-2,158,114.140203940999,30.5224103322
158-3,158,114.144648797,30.5198501687
159-1,159,114.362313756999,30.5230976805
159-2,159,114.365273150999,30.5123450912999
159-3,159,114.361226982999,30.512265447
160-1,160,114.336844868,30.5223739157
160-10,160,114.348263774,30.507213338
160-11,160,114.346644707999,30.5068201190999
160-2,160,114.343022576999,30.5215825591999
160-3,160,114.338424019,30.5187368317
160-4,160,114.340219825999,30.5150031195999
160-5,160,114.352087854999,30.5130536371
160-6,160,114.350287735999,30.5121564566
160-7,160,114.359291012,30.5119892847999
160-8,160,114.339941636999,30.5097362088
160-9,160,114.346795838999,30.5089856662999
161-1,161,114.1142154,30.5176945414
162-1,162,114.319614774,30.5204285296
162-2,162,114.333010474,30.5203410885
162-3,162,114.32195998,30.5156659638
162-4,162,114.320367056999,30.5152741966999
163-1,163,114.092734067999,30.5163269311
163-2,163,114.099341034,30.5140857347
163-3,163,114.102367657,30.5139868002
164-1,164,114.293989432,30.5123908785
164-2,164,114.302026222999,30.5097487626
164-3,164,114.291636506,30.5072847003
164-4,164,114.304201383,30.5050016329
164-5,164,114.301635051999,30.5011495464
165-1,165,114.082792292999,30.5092932574
166-1,166,114.275813009,30.5099551216999
166-2,166,114.278942637,30.5099414893999
166-3,166,114.284871577999,30.5087868942
166-4,166,114.27245041,30.5062669773
167-1,167,114.048354216999,30.5112695406999
167-2,167,114.045821971999,30.5040016829999
167-3,167,114.044372871999,30.5032230168
168-1,168,114.228749764,30.5174330756
168-10,168,114.234628727,30.5026176782999
168-11,168,114.224505699,30.502265031
168-12,168,114.227890131999,30.5019809003
168-13,168,114.226754671999,30.5001675942999
168-2,168,114.231059883,30.5160715901
168-3,168,114.232707970999,30.5150605524
168-4,168,114.224840158999,30.5116231197999
168-5,168,114.221126209,30.5112322726
168-6,168,114.224434903,30.5096590887999
168-7,168,114.226234851,30.5085946648
168-8,168,114.221737969,30.5074253993999
168-9,168,114.224469385999,30.5059329157999
169-1,169,114.44639689,30.5093779277
169-2,169,114.443559117,30.5090369800999
169-3,169,114.445610815999,30.5020938368999
170-1,170,114.204605154999,30.5150874075999
170-2,170,114.209492918999,30.5120399977999
170-3,170,114.211589343,30.5099912475999
170-4,170,114.215670208999,30.5098979387999
170-5,170,114.21334584,30.5094215031
170-6,170,114.211234782,30.5081013871
171-1,171,114.440878587,30.5091506744999
171-2,171,114.439468129999,30.5012661811999
171-3,171,114.436616759,30.5003590737999
172-1,172,114.189575094999,30.5106652183
172-2,172,114.176957881,30.5105222126
172-3,172,114.179032965999,30.5091354624
172-4,172,114.193657655999,30.5033817991
172-5,172,114.174205538999,30.500868122
173-1,173,114.408719439999,30.5087059081
173-10,173,114.412613242,30.5015283699
173-11,173,114.414389689999,30.5009416909
173-12,173,114.399652541999,30.4993705228
173-13,173,114.400911479,30.4991320912
173-14,173,114.418298632,30.4984410602999
173-15,173,114.411683457999,30.4975619947
173-2,173,114.4098953,30.5072951458999
173-3,173,114.401088125,30.5069724115
173-4,173,114.417437586999,30.5068484236999
173-5,173,114.415345595999,30.5052640643
173-6,173,114.411685278999,30.504918639
173-7,173,114.413717052999,30.5048672837
173-8,173,114.409989674,30.5047549605
173-9,173,114.40556642,30.5029377818999
174-1,174,114.150409596,30.5078493536
174-2,174,114.166339836999,30.4926891815
175-1,175,114.381532828,30.5089879957999
175-2,175,114.377990143,30.5068213312999
175-3,175,114.378507478,30.5017804127999
175-4,175,114.38487517,30.4989887095
175-5,175,114.382593334,30.4980657634
175-6,175,114.384640451999,30.4961555974
175-7,175,114.382003079,30.4958555704
176-1,176,114.605491115999,30.4921726607
177-1,177,114.355045869999,30.5049241229999
177-2,177,114.357512073999,30.5045776189
177-3,177,114.36610507,30.503026895
177-4,177,114.365882998999,30.5027830002999
177-5,177,114.360188757,30.5002354372999
177-6,177,114.366610992,30.4990593435999
177-7,177,114.365448080999,30.497516547
177-8,177,114.371342302,30.4945597014999
178-1,178,114.145713843999,30.5026978558999
178-2,178,114.142104802999,30.4996807371
179-1,179,114.58935533,30.4956420512999
179-2,179,114.598589731,30.4947830812
180-1,180,114.343756280999,30.5050268347
180-2,180,114.334484353999,30.5029314304
180-3,180,114.340285781,30.4875911743
181-1,181,114.571710609999,30.4974969756999
182-1,182,114.321886473999,30.503670869
182-2,182,114.316913301,30.4969421021999
182-3,182,114.325275908999,30.4932195694999
183-1,183,114.533904382,30.4992449291
183-2,183,114.534111159999,30.4989966841
184-1,184,114.294488776999,30.5012838242
184-10,184,114.290360409,30.4933640207
184-11,184,114.284714270999,30.4933476423
184-2,184,114.288066297,30.5005235333
184-3,184,114.290230655,30.4996604130999
184-4,184,114.283604186999,30.4978119957
184-5,184,114.290623697,30.4976153671
184-6,184,114.284892025,30.4975272215999
184-7,184,114.290558116,30.4969014724
184-8,184,114.286875617,30.4966373956999
184-9,184,114.284178576,30.4954288176999
185-1,185,114.510972950999,30.4955450414
185-2,185,114.510797238999,30.4939236304
185-3,185,114.510526920999,30.4889465078
185-4,185,114.509297775999,30.4887489483
185-5,185,114.510128675999,30.486574951
185-6,185,114.512833545,30.4863829841999
185-7,185,114.513479927,30.4858820016
185-8,185,114.520834225,30.4843762371999
185-9,185,114.5212606,30.4838214176
186-1,186,114.277743756,30.4975665659
186-10,186,114.265116982999,30.4909052416999
186-11,186,114.259664079999,30.4875672715
186-12,186,114.259280919999,30.4865733496999
186-13,186,114.269933566,30.4849779221
186-2,186,114.263914991999,30.4962957924
186-3,186,114.264082535,30.4957414432
186-4,186,114.265975174,30.4943845274
186-5,186,114.271232956999,30.4929747635999
186-6,186,114.271055985,30.4928270055999
186-7,186,114.274038769,30.4919022117999
186-8,186,114.269945977999,30.4913132313999
186-9,186,114.276033575,30.4910854272
187-1,187,114.505461639999,30.4954775096
187-2,187,114.493852701999,30.4856836286999
187-3,187,114.493731246999,30.4855972824
187-4,187,114.494417932,30.4826257703999
188-1,188,114.257201762999,30.4871144120999
188-2,188,114.252277422,30.4840914295
189-1,189,114.474915362,30.498573907
189-2,189,114.473838485,30.4977671704
189-3,189,114.473772948,30.4962529296
189-4,189,114.476647256,30.4877038264
189-5,189,114.480100616,30.4851562079999
189-6,189,114.477812096999,30.4849927936
189-7,189,114.480422915,30.4840714197999
190-1,190,114.223390338,30.4935003344
191-1,191,114.442106124999,30.4886510699
191-2,191,114.442457961,30.4879651078999
191-3,191,114.438315481999,30.4834217695
191-4,191,114.437743397999,30.4831733880999
192-1,192,114.431313806999,30.4892611171
192-2,192,114.431107783,30.4873739909999
192-3,192,114.433240054999,30.4805453413999
193-1,193,114.402333994,30.4935859405999
193-10,193,114.401822878,30.4842789674
193-11,193,114.399130176,30.4830178869
193-12,193,114.407196232,30.4829354113
193-13,193,114.406959524,30.482734899
193-14,193,114.413019582,30.4803714339
193-15,193,114.394476161,30.4802924743999
193-16,193,114.392697626,30.4798547410999
193-2,193,114.400933567999,30.4913698804
193-3,193,114.401126927,30.4912674841
193-4,193,114.397357683999,30.4883893243
193-5,193,114.400592712999,30.4873839141
193-6,193,114.399804361999,30.4873681453
193-7,193,114.399619186999,30.4861761039
193-8,193,114.396741380999,30.4847973563
193-9,193,114.399878947,30.4847757486
194-1,194,114.147030192,30.4886073643
195-1,195,114.601815462999,30.4910288688
196-1,196,114.135778735,30.4861368623999
196-2,196,114.121372377,30.4812660368
196-3,196,114.120980086,30.4748755313
196-4,196,114.129392519999,30.4714537069
197-1,197,114.340039353999,30.4851733228
197-2,197,114.341094921,30.4840973125999
197-3,197,114.336733770999,30.4820044233999
198-1,198,114.102253597,30.4730824831
198-2,198,114.110332194999,30.4705395191999
198-3,198,114.107761585,30.4697188514
199-1,199,114.309728221,30.4716857859999
199-2,199,114.302982436999,30.4697859768
199-3,199,114.308961315,30.469360836
200-1,200,114.088082503999,30.4712533247999
200-2,200,114.091280783,30.4712431204
200-3,200,114.092235141,30.4702844171
200-4,200,114.086840142,30.4686412368
201-1,201,114.289147666,30.483503533
201-10,201,114.292094837999,30.4768562518
201-11,201,114.286563061999,30.4754117949
201-12,201,114.275102689999,30.4745290338
201-13,201,114.284315374,30.4740603893
201-14,201,114.284280456999,30.4734455962999
201-15,201,114.286802012999,30.4711692278
201-16,201,114.284495441,30.471105892
201-17,201,114.286349642999,30.4708452875
201-18,201,114.28413281,30.4707854822
201-19,201,114.277279523999,30.4706732223
201-2,201,114.286344811,30.4831983396999
201-20,201,114.282670265999,30.4693768427999
201-21,201,114.28374238,30.4681696858
201-22,201,114.286316902999,30.4678970848
201-3,201,114.284272920999,30.4827831853
201-4,201,114.284537564,30.4811562229
201-5,201,114.286815375,30.4805280725
201-6,201,114.276559297999,30.4792668535
201-7,201,114.280520136,30.478957133
201-8,201,114.273730137,30.4775234725
201-9,201,114.288510536999,30.476978612
202-1,202,114.512780047,30.4820657771
202-10,202,114.503230121,30.4750600393999
202-11,202,114.515811342,30.4737408509
202-2,202,114.509883185,30.4820044086
202-3,202,114.512805889,30.4813932039
202-4,202,114.509870539999,30.4802040830999
202-5,202,114.516088796,30.4800320398999
202-6,202,114.509739846,30.4798885236
202-7,202,114.517412590999,30.4788800868
202-8,202,114.509395804999,30.4773641373999
202-9,202,114.508650676,30.4755575557999
203-1,203,114.258862965,30.4827983491999
203-10,203,114.2581313,30.4723715505999
203-11,203,114.273900443,30.4714470261
203-2,203,114.258283229,30.4826591015999
203-3,203,114.261051072,30.4815739804999
203-4,203,114.265982664999,30.4788014816
203-5,203,114.257429239999,30.4783580506
203-6,203,114.261394561,30.4777768370999
203-7,203,114.262903046,30.4760376973
203-8,203,114.255096644999,30.4743285376
203-9,203,114.250810415999,30.473783766
204-1,204,114.476758558,30.4775958096999
204-10,204,114.484148258,30.4722587955999
204-11,204,114.477186932999,30.4720735388
204-12,204,114.479690641999,30.4719326783
204-13,204,114.478102505999,30.4702545727999
204-14,204,114.486257918999,30.47020171
204-15,204,114.484027072999,30.4701164511
204-16,204,114.478485457,30.4697733735
204-17,204,114.477453831999,30.4681980398
204-18,204,114.478128867999,30.4675453585
204-19,204,114.483358486,30.4675362005
204-2,204,114.482692079,30.4769368259999
204-20,204,114.487646971,30.4651893083999
204-21,204,114.483966991,30.4637545768
204-3,204,114.487008458,30.4766114872
204-4,204,114.483515265999,30.476211736
204-5,204,114.482921021999,30.4760747129
204-6,204,114.495583547999,30.4752540251
204-7,204,114.484348718999,30.4728516859999
204-8,204,114.481131594999,30.4727344659999
204-9,204,114.481885442,30.4726156491
205-1,205,114.242174039,30.4682204323999
205-2,205,114.250040451999,30.467640669
205-3,205,114.246915215,30.4672002169999
206-1,206,114.213574136,30.4748600851
206-2,206,114.209104361,30.4719514145999
207-1,207,114.435261827,30.4788582193
207-2,207,114.435171651,30.478433186
207-3,207,114.436694502999,30.4752777638999
207-4,207,114.435790378999,30.4749672485
208-1,208,114.188682795999,30.4627852664
208-2,208,114.192254535,30.4614114503
209-1,209,114.409448862999,30.4748960872999
209-2,209,114.411168411,30.4746531929
210-1,210,114.175320300999,30.4644608766999
210-2,210,114.173150415999,30.4592802984
211-1,211,114.394272513,30.4755337022
211-2,211,114.394367551,30.4749538975
212-1,212,114.614624547,30.4649191741999
213-1,213,114.374300653,30.4669609205999
213-2,213,114.374962431,30.4648988066999
213-3,213,114.367391495999,30.4609136035
213-4,213,114.374105294,30.46074859
213-5,213,114.370873341999,30.4601788396999
213-6,213,114.367933516999,30.4598381516
213-7,213,114.366128379,30.4559123059
214-1,214,114.120718718999,30.4710735952999
214-2,214,114.125430909,30.4709841021
215-1,215,114.302993552999,30.4648259591
215-2,215,114.290099530999,30.4588025888999
215-3,215,114.291043634999,30.4562647103
216-1,216,114.084670138999,30.4589663034
217-1,217,114.286804046,30.4591585448
217-2,217,114.285794140999,30.4581282764
217-3,217,114.286137815999,30.4578538441999
218-1,218,114.4958694,30.4527041063999
218-2,218,114.493327969,30.4505709355999
219-1,219,114.261851973,30.4602465098
219-2,219,114.255454964999,30.4503903915999
219-3,219,114.253046495999,30.4501192982
220-1,220,114.019621783,30.4499095046999
220-2,220,114.035066913999,30.4481476529
221-1,221,114.238432094999,30.4598503120999
222-1,222,114.466053384999,30.4564367310999
223-1,223,114.013630567,30.4572310377
223-2,223,114.002855174999,30.4539160241
224-1,224,114.443229748999,30.4545759648999
224-2,224,114.444999119,30.4480621402999
224-3,224,114.430098959,30.4441478988
224-4,224,114.43269107,30.4437788733999
225-1,225,114.379900141999,30.4563672746
225-2,225,114.375220506999,30.4523257228
225-3,225,114.376375844999,30.4416477161999
226-1,226,114.313942802,30.4513582778
226-2,226,114.314047818,30.4489616585999
226-3,226,114.313646067999,30.4485268414
226-4,226,114.309410589999,30.4431814022999
227-1,227,114.293419091,30.4380731380999
227-2,227,114.292089954999,30.4342911960999
227-3,227,114.295727616999,30.4329853859
227-4,227,114.298137689,30.4306397173
228-1,228,114.251030032,30.4329141993
228-2,228,114.248127592,30.4293665494
229-1,229,114.225343476999,30.4377441867
229-2,229,114.223167528,30.4367006774999
230-1,230,114.443430319,30.4361280488
230-2,230,114.444146043999,30.4337446786999
230-3,230,114.446756289999,30.4332576370999
230-4,230,114.442089828999,30.4301951684999
230-5,230,114.447468977,30.4268093143
231-1,231,114.419082958999,30.4375951507
231-2,231,114.431209256,30.4362520315
231-3,231,114.434082584999,30.4344133717
232-1,232,114.410623508,30.4231746104
233-1,233,114.376344176,30.4399513774
234-1,234,114.30366603,30.4312006896
234-2,234,114.310111449,30.4309629231999
234-3,234,114.310478869999,30.4309559424999
234-4,234,114.303619213,30.4309421427999
234-5,234,114.303268423,30.4192090097
234-6,234,114.315913070999,30.417894486
235-1,235,114.291301310999,30.4286347586999
235-2,235,114.287254763,30.4280876443
235-3,235,114.291634133,30.4146502804999
236-1,236,114.252255821,30.4247828476
236-2,236,114.274594999,30.4164889946
236-3,236,114.271959494,30.4128426503
237-1,237,114.214451968,30.4260181751
238-1,238,114.411971219999,30.4069653315
238-2,238,114.415529191999,30.4054059921
239-1,239,114.162280582999,30.4206646427
239-2,239,114.160212165,30.4166896001
240-1,240,114.368056123,30.4201790897
240-2,240,114.364602445,30.4119189393
240-3,240,114.375658393999,30.4106185805
240-4,240,114.373217272999,30.4098227548999
240-5,240,114.362664562,30.409301397
240-6,240,114.359888948,30.409256906
240-7,240,114.370278442,30.4086711544
240-8,240,114.373887928,30.4026695069999
240-9,240,114.372099727,30.4011184455
241-1,241,114.153034198,30.4120253011
241-2,241,114.153418752999,30.4092691580999
241-3,241,114.155336059,30.4077315167999
242-1,242,114.329347994,30.4129072665
242-2,242,114.328219847,30.4127663458
242-3,242,114.315153878999,30.4116907394
242-4,242,114.316138942999,30.4090591924
242-5,242,114.318898967999,30.4037381194
243-1,243,114.308726335,30.4114324634
243-2,243,114.308504944999,30.4085974338
243-3,243,114.304457710999,30.4049365125
244-1,244,114.276357922,30.4131816573
245-1,245,114.415188989,30.4026043122
245-2,245,114.414819488999,30.4023670971999
245-3,245,114.406442518999,30.4021367546
245-4,245,114.417446541999,30.4006204519
245-5,245,114.417718015999,30.4001007807
245-6,245,114.409702222,30.3997056109
245-7,245,114.410146933999,30.3995535347999
245-8,245,114.419658647999,30.3951341946999
246-1,246,114.377280192,30.3895340203
247-1,247,114.372126918999,30.398333971
247-2,247,114.374230944999,30.3943838088
247-3,247,114.37428792,30.3942927766999
247-4,247,114.365386826999,30.3937334957999
248-1,248,114.338159155,30.3870274663999
248-2,248,114.336225049,30.3843301023
249-1,249,114.316781004,30.393901435
249-2,249,114.308601369,30.3936034038
249-3,249,114.314578331,30.3916133498
249-4,249,114.320447647999,30.3789649612
249-5,249,114.320941250999,30.3773820079
249-6,249,114.318346589,30.3773619133
250-1,250,114.365427517,30.378082968
250-2,250,114.354222276,30.3721504801999
250-3,250,114.352493807,30.3716589311999
250-4,250,114.349849347,30.3698766535999
251-1,251,114.342934454,30.3774713669999
251-2,251,114.344028433999,30.3698107841999
251-3,251,114.343751079,30.3692934727
251-4,251,114.334908959,30.3607837322
252-1,252,114.311037127,30.3768218162
252-2,252,114.320962550999,30.3699726926999
252-3,252,114.319691695,30.3696204304999
253-1,253,114.341797632999,30.3581021150999
254-1,254,114.319701455,30.3602347809999
254-2,254,114.321765666999,30.3558871545
254-3,254,114.321356088,30.3450153223999
255-1,255,114.301361669,30.3442257668
256-1,256,114.073732964,30.3538791267
257-1,257,114.061478854,30.3470509763999
257-2,257,114.058911171,30.3459169849999
257-3,257,114.060805626999,30.3441093849
257-4,257,114.055130706,30.3391648009999
258-1,258,114.255035914999,30.3434392118
259-1,259,114.390383420999,30.3475747069
259-2,259,114.393033650999,30.3471226524
259-3,259,114.390686383,30.34592934
259-4,259,114.382762409999,30.3435523937
259-5,259,114.379382808,30.3386438936999
260-1,260,114.312143763999,30.3407241132999
261-1,261,114.064997438999,30.3314804201999
261-2,261,114.072117804,30.3262888565
261-3,261,114.059168353,30.3260462587
261-4,261,114.07550251,30.3249605162
261-5,261,114.075531052,30.3237890836999
262-1,262,114.056305836,30.3306852647
262-2,262,114.051533914,30.3231446437999
263-1,263,114.372488813,30.3228311485999
264-1,264,114.07388163,30.319901762
265-1,265,114.055273843999,30.3210922019
265-2,265,114.065313028999,30.3209373237999
265-3,265,114.069113537999,30.3197742939
265-4,265,114.064563661999,30.3188965022
265-5,265,114.062370079,30.3173722328999
265-6,265,114.066553432999,30.3038260549999
265-7,265,114.064780431,30.3023988306
265-8,265,114.064785423,30.3023797743
266-1,266,114.026681092999,30.3110876267
